claim,label_text,labels
"scott walker says in wisconsin, 98 percent of all small businesses will qualify for income-tax relief under my plan, freeing them to expand and create jobs.",FALSE,1
"scott walker says in wisconsin, only half of all the adults with serious psychological distress received mental health treatment or medication.",TRUE,0
scott walker says israel has seen a 90 percent reduction in terrorist attacks that it attributes to building a 500-mile fence.,TRUE,0
scott walker says jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the workforce.,FALSE,1
"scott walker says kohls department stores in 2012 announced the creation of 3,000 new jobs.",TRUE,0
"scott walker says last month, 44 of the 50 states saw an increase in the unemployment rate.",TRUE,0
scott walker says many public-employee unions falsely told their wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,FALSE,1
scott walker says mark neumann = nancy pelosi,FALSE,1
scott walker says mary burke wasted 12.5 million dollars on a vacant lot in a move that could cost taxpayers nearly $25 million.,FALSE,1
scott walker says mary burkes madison school district will be the only school district left in the state to ignore the (act 10) law in the 2015-16 school year.,TRUE,0
"scott walker says milwaukee county spent over $170,000 in salaries in 2010 for employees to participate in union activities such as collective bargaining.",TRUE,0
"scott walker says minnesotas advantage in economic growth has been having republicans in charge of at least one part of government for all but two years, while wisconsin democrats for many years before 2011 controlled both legislative chambers and the governorship.",FALSE,1
scott walker says mitt romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him.,FALSE,1
"scott walker says more than 70,000 job openings are listed on a state jobs website.",TRUE,0
"scott walker says more than any republican governor in the 2014 elections, i took a higher percentage of the republican voteand yet i also carried independents by 12 points.",TRUE,0
"scott walker says most federal employees do not have collective bargaining for benefits, nor for pay.",TRUE,0
scott walker says most state employees could pay twice as much toward their health care premiums and it would still be half the national average,TRUE,0
scott walker says my opponent supported policies that increased tuition by 18 percent.,FALSE,1
scott walker says my property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.,TRUE,0
scott walker says my support from young voters -- those 18 to 24 -- in november 2014 was largely unheard of for a republican.,TRUE,0
"scott walker says nationally, the unemployment rate for veterans is far greater than the national unemployment rate, and wisconsin is one of those rare examples where unemployment is actually lower for veterans than it is for the population as a whole and certainly lower than it is nationally.",TRUE,0
scott walker says nearly a quarter of all adults in this state have some college credit without a degree.,TRUE,0
scott walker says new figures he released showing wisconsin job gains for 2011 are the final job numbers.,FALSE,1
"scott walker says obama for president and baldwin for senate have kept their campaign offices up and running in fox valley, eau claire and la crosse with their staffs preparing for the next battle.",FALSE,1
scott walker says obamacare doesnt require members of congress to abide by the same rules that all of the other americans do.,FALSE,1
scott walker says on common core education standards,TRUE,0
scott walker says on counting state budget shortfalls,FALSE,1
scott walker says on federal stimulus money for expanding rail service.,TRUE,0
scott walker says on his support for donald trump.,TRUE,0
scott walker says on repeal of wisconsins smoking ban,FALSE,1
scott walker says on support for ethanol mandates,TRUE,0
scott walker says on supporting right to work legislation in 2015,FALSE,1
scott walker says on the accuracy of state jobs numbers.,FALSE,1
scott walker says on the status of illegal immigrants,FALSE,1
scott walker says on timing of announcement for president.,FALSE,1
scott walker says on toll roads.,TRUE,0
"scott walker says once our blueprint for prosperity is signed into law, we will have delivered $2 billion in tax relief.",TRUE,0
scott walker says opponent mary burke says she supports obamacare unequivocally and wants to expand it.,TRUE,0
"scott walker says our county now has the fastest growing airport in america, attracting nearly 1,000 new private sector jobs.",TRUE,0
scott walker says our last budget committed the highest level of need-based financial aid in state history.,TRUE,0
scott walker says our pension system is the only one in the country thats 100 percent funded.,TRUE,0
"scott walker says our ranking in terms of the best and worst states to do business in was 43 four years ago, and we just moved up to 17 two weeks ago.",TRUE,0
scott walker says overwhelming democrat and republican votes in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the wisconsin legislature.,TRUE,0
"scott walker says potential democratic opponent mary burke implemented the policies of jim doyle. those are the policies that, in his last term, saw the state lose more than 133,000 jobs.",TRUE,0
scott walker says president franklin delano roosevelt felt there wasnt a need in the public sector to have collective bargaining because the government is the people.,TRUE,0
"scott walker says protesters in la crosse blocked an exit and surrounded a state patrol car carrying the governor and were beating on the windows and rocking the vehicle. when the car was extricated from the crowd, a truck blocked a second exit.",FALSE,1
scott walker says recall organizers started their website last november and began work on their effort before he even took office.,FALSE,1
"scott walker says scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. it has not been with embryonic.",FALSE,1
"scott walker says since 1978, college tuition nationwide has gone up something like four times the rate of inflation.",TRUE,0
"scott walker says since being elected in 2002, scott walker has given back over $370,000 of his salary to the county.",TRUE,0
"scott walker says since being elected, (tom barrett) has dumped 8.2 billion gallons of raw sewage into lake michigan.",TRUE,0
"scott walker says since i took office, wisconsin now has the 2nd highest health care quality ranking in the country.",TRUE,0
"scott walker says since i took office, wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years mary burke was commerce secretary.",TRUE,0
"scott walker says since scott walker took office as governor in january 2011, there has been an increase of 33,200 jobs in wisconsin.",TRUE,0
"scott walker says six of the nations 10 wealthiest counties, according to median income, are in and around the washington, d.c. area.",TRUE,0
"scott walker says thanks to our policies, for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.",TRUE,0
"scott walker says thanks to our reforms, the average family will have an extra $322 to spend.",TRUE,0
"scott walker says thanks to the act 10 collective bargaining law that took effect four years ago, act scores in wisconsin are now second-best in the country for states where more than half the kids take the exam.",TRUE,0
"scott walker says thanks to washington, nearly everyone will pay more in taxes in 2013. somehow people think its just the wealthy. its not.",TRUE,0
"scott walker says that as president, barack obama has not gone to the texas-mexico border",FALSE,1
"scott walker says that even if his budget is adopted, private schools in the choice program would be getting about half the per-pupil funds that public schools receive",TRUE,0
"scott walker says that in his first two years, wisconsin has seen its best two-year job growth in a decade.",FALSE,1
scott walker says the $3.6 billion deficit we inherited has turned into more than a half-billion-dollar surplus.,TRUE,0
"scott walker says the alternative to higher state worker pension and health care payments is to look at 1,500 layoffs of state employees or close to 200,000 children who would be bumped off medicaid-related programs.",FALSE,1
scott walker says the difference over the (previous) four years between where things were headed and where we brought them to over the last four years is a total of $816 in saved property tax money.,TRUE,0
"scott walker says the federal government reviewed and verified his administrations numbers showing wisconsin added 23,608 jobs in 2011.",TRUE,0
"scott walker says the gender gap in his support is not unique to me and theres not a huge gap from where republicans have been in presidential, gubernatorial and us senate elections in recent years.",TRUE,0
scott walker says the largest category of people coming into the technical schools in wisconsin are people with four-year degrees.,FALSE,1
scott walker says the madison-milwaukee (high-speed) train line is dead.,FALSE,1
scott walker says the national debt is on track to double during obamas presidency.,TRUE,0
scott walker says the next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.,FALSE,1
scott walker says the obama administrations own environmental protection agency has said its clean power plan will have a marginal impact on climate change.,TRUE,0
scott walker says the overwhelming number of school districts reported their staff stayed the same or grew after the 2011-13 state budget,FALSE,1
scott walker says the president of the united states came in the tuesday before the election in a ward that went 99% for him in the last election and they couldnt even (increase) the vote there.,TRUE,0
scott walker says the projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth. that just doesnt happen.,TRUE,0
scott walker says the rate in which people are working (in wisconsin) is almost five points higher than it is nationally.,TRUE,0
scott walker says the recall elections that aimed to remove him and other republican officials from office cost tens of millions of dollars to run.,TRUE,0
scott walker says the secret john doe criminal investigation of his campaign has been resolved and two judges have said it is over.,FALSE,1
scott walker says the st. norbert college/wisconsin public radio poll has been wrong in almost every election.,FALSE,1
scott walker says the state is able to sharply curtail contract bargaining rights for state employee unions.,TRUE,0
scott walker says the success of his economic agenda is supported by the fact we went from unemployment at 9.2 percent when i decided to run for governor four years ago to two points lower.,TRUE,0
scott walker says the things i said (during the prank call by a blogger posing as gop contributor david koch) are the things ive said publicly all along about the wisconsin budget debate.,FALSE,1
scott walker says the university of wisconsin system budget is the biggest it has ever been.,TRUE,0
scott walker says the university of wisconsin system had a jobs-for-life tenure program for professors.,TRUE,0
scott walker says the university of wisconsin system will be much more affordable than just about any other campus in america because going forward we have a cap on it tied to inflation.,FALSE,1
"scott walker says the university of wisconsin-milwaukee has 2.8 students per faculty member, tied for second-lowest in its history since 1994.",FALSE,1
"scott walker says the wisconsin law repealed by republicans, which allowed discriminated workers to sue in state court, was kind of a gravy train for lawyers.",TRUE,0
scott walker says the woman named wisconsins 2010 outstanding teacher of the year was laid off by the milwaukee public schools that year under seniority and tenure rules that were eliminated by his act 10 changes.,TRUE,0
scott walker says thomas jefferson said that government is best which governs least.,FALSE,1
scott walker says tom barrett plans to spend $100 million on a trolley that goes barely two miles on the east side of milwaukee.,TRUE,0
scott walker says two years ago we had the largest structural deficit ever in wisconsin.,FALSE,1
scott walker says two-thirds of wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,TRUE,0
"scott walker says under barack obama, the average cost of family health care premiums has increased by $4,154.",TRUE,0
"scott walker says under his budget-repair bill, collective bargaining is fully intact.",FALSE,1
"scott walker says under his leadership wisconsin median household income is up 2.7%, while it is down 1.3% nationally under president obama.",TRUE,0
"scott walker says under his leadership, more people in wisconsin have access to health care.",TRUE,0
"scott walker says under my predecessor, they cut funding for education, but they didnt give them anything in return to make up for that, leading to less money for school districts",TRUE,0
"scott walker says under our (2011-13) budget, the average (wisconsin) property taxpayer will save $700.",FALSE,1
"scott walker says under wisconsin law, anyone who knows anything about a john doe secret criminal investigation cant talk about it.",TRUE,0
scott walker says we are experiencing the worst economic recovery america has ever had.,FALSE,1
scott walker says we gave every public employee in the state the freedom to choose whether or not they want to be in a union.,FALSE,1
scott walker says we in this state saw more job creation in the last three years since ive been governor than you saw in the whole eight years of doyles time as governor.,TRUE,0
scott walker says we just had someone last week in neenah near a school kill someone with a bow and arrow.,FALSE,1
scott walker says we wiped out a $3.6 billion deficit without raising taxes.,TRUE,0
scott walker says were broke. we dont have any more money.,FALSE,1
"scott walker says were importing about 10 percent of our milk supply. were americas dairyland, but yet we dont have enough milk in this state to meet the demand for our cheesemakers.",TRUE,0
"scott walker says weve seen local union after local union rush to their school boards, their city councils, their technical school boards and rush through contracts in the past two weeks that had no contributions to the pension and no contribution to health care.",TRUE,0
scott walker says weve seen property taxes go down for the first time in 12 years on a median valued home.,TRUE,0
"scott walker says when it comes to protesters in madison, almost all are now from outside of wisconsin.",FALSE,1
"scott walker says when jim doyle was governor and mary burke was commerce secretary, wisconsin saw billions in middle-class tax hikes on nursing home beds, gas, phones and garbage.",FALSE,1
scott walker says wisconsin democrats during the previous administration adopted double-digit tax increases.,TRUE,0
scott walker says wisconsin employers have repeatedly said in surveys that our anti-business litigation climate is one of the most important factors affecting their expansion decisions.,FALSE,1
"scott walker says wisconsin has created just under 100,000 jobs since he took office.",FALSE,1
scott walker says wisconsin is #1 in the midwest for personal income growth over the year.,TRUE,0
"scott walker says wisconsin is broke, and state government is $3 billion in debt.",FALSE,1
scott walker says wisconsin is called the badger state because our ancestors came here with the hopes of living the american dream by mining.,TRUE,0
scott walker says wisconsin is one of the highest taxed states in the nation.,TRUE,0
"scott walker says wisconsin ranks no. 2 in economic growth, according to the federal reserve bank of philadelphia.",TRUE,0
"scott walker says wisconsin requires, by law, a photo id to vote.",TRUE,0
"scott walker says wisconsin state and local government workers pay $500, $600 or in some cases, $1,000 per year in union dues.",TRUE,0
scott walker says wisconsins government accountability board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections.,TRUE,0
scott walker says wisconsins government accountability board wanted to consider mickey mouse and adolf hitler as valid signatures on recall petitions.,FALSE,1
scott walker says wisconsins pension system is the only one fully funded in the country.,TRUE,0
scott walker says wisconsins rainy day fund is 165 times bigger than when we first took office.,TRUE,0
"scott walker says with a bill bringing $100 million in property tax relief, the typical wisconsin homeowner will save approximately $680 over four years.",FALSE,1
"scott walker says with the tax controls we already put in place, property taxes on a typical home in december of 2014 will actually be lower than they were in december of 2010.",TRUE,0
"se cupp says the cdc issued a report commissioned by president obama just earlier this year, and it found some very inconvenient facts. armed citizens are less likely harmed by attackers. effectiveness of gun control laws is mixed. gun buybacks dont work.",TRUE,0
se cupp says there are actually only 30 countries that practice birthright citizenship.,TRUE,0
"sean duffy says all members of congress are required to be in obamacare, but obama and members of his administration have their own gold-plated health care plans that theyre in.",TRUE,0
sean duffy says barack obama and hillary clinton have left us with $19 trillion in debt.,TRUE,0
"sean duffy says black lives matter, who are attacking law enforcement officers -- barack obama had them to the white house.",TRUE,0
sean duffy says explosive growth in medicare is the reason federal deficit spending is predicted to top $1 trillion again after falling to $600 billion annually.,TRUE,0
sean duffy says hillary clinton aide huma abedin has ties to the muslim brotherhood.,FALSE,1
sean duffy says julie lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs.,TRUE,0
sean duffy says millions of dollars are spent by planned parenthood to elect democrats to the house of representatives and the senate.,TRUE,0
sean duffy says on how to respond to puerto ricos debt crisis.,TRUE,0
sean duffy says on repeal and replace of federal health care reform.,FALSE,1
sean duffy says one of george soros companies has provided some of the (voting) machines for some states.,FALSE,1
sean duffy says president barack obamas health care reform slashed $500 billion from medicare.,TRUE,0
sean duffy says president barack obamas homeland security budget had $16 million to fight climate change but didnt have a line item to fight violent extremism.,TRUE,0
sean duffy says the benefits that were offered to me as a congressman dont even compare to the benefits that you get as a state employee. i just experienced that myself. theyre not nearly as good.,TRUE,0
"sean duffy says the dodd-frank financial-reform laws hundreds of new rules will force small banks and credit unions to burn up an estimated 2,260,631 labor hours just for compliance.",TRUE,0
"sean duffy says the federal consumer financial protection bureau is collecting financial information, monitoring financial information of millions of americans without their knowledge and storing it for up to 10 years.",TRUE,0
"sean duffy says the united states spends $2.2 billion on free cell phones, $27 million on moroccan pottery classes and pays for the travel expenses for the watermelon queen in alabama.",TRUE,0
"sean duffy says wisconsin has only one county, dane, thats hand counting the votes in the 2016 presidential recount.",FALSE,1
"sean hannity says ""barack obama won't even use the term 'war on terrorism.'""",TRUE,0
"sean hannity says ""our own national security agency says that (iran's) nuclear ambitions are advancing, and at the same time ... we are slashing our own nuclear arsenal.""",TRUE,0
"sean hannity says all of texas is conservative, except a little bit of austin.",FALSE,1
"sean hannity says as a senator, hillary clinton actually paid female staffers a lot less than men.",TRUE,0
"sean hannity says during the (benghazi) attack, a stand-down order was given, and our troops were told to change their clothes four times.",TRUE,0
sean hannity says every new republican member of the u.s. senate said they will vote to repeal and replace obamacare.,TRUE,0
sean hannity says guantanamo bay detainees will get the h1n1 vaccine.,TRUE,0
"sean hannity says in 2007, when nancy pelosi met with president assad of syria, nobody got upset.",FALSE,1
"sean hannity says in 45 out of 50 states, on average men are seeing their premiums double, going up 99 percent. women up 62 percent.",TRUE,0
"sean hannity says in july 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.",FALSE,1
"sean hannity says that in 2015, illegal immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.",TRUE,0
"sean hannity says the obama administration is ""cutting back on defense""",TRUE,0
"sean hannity says the president said hes going to bring in 250,000 (syrian and iraqi) refugees into this country.",FALSE,1
sean hannity says u.s. sen. bill nelson voted with the democrats in congress nearly 95 percent of the time.,TRUE,0
"sean hannity says under president barack obama, 8.3 (million) fewer americans are working today than there were four years ago.",FALSE,1
"sean hannity says under president barack obamas jobs bill, you can sue if you are unemployed and dont get the job and think you werent hired because you are unemployed.",TRUE,0
"sean hannity says under the cash for clunkers program, all we've got to do is ... go to a local junkyard, all you've got to do is tow it to your house. and you're going to get $4,500.",FALSE,1
"sean hannity says when you read the koran, it talks about dont take christians and jews as your friends.",TRUE,0
sean hannity says you cant build a christian church in saudi arabia.,TRUE,0
sean patrick maloney says donald trump is against marriage equality. he wants to go back.,TRUE,0
"sean spicer says in the last three years alone, 13 times, the supreme court, unanimously, 9-0, including all of the presidents liberal picks, have struck down the presidents executive orders.",FALSE,1
sean spicer says the last time republican u.s. senate candidates beat more than two (incumbents) was 1980.,TRUE,0
seaworld says whales live as long at seaworld as they do in the wild.,TRUE,0
"secure america now says for his first interview as president, barack obama chose arab tv for an apology.",TRUE,0
secure america now says obama adviser david plouffe took large piles of cash from a joint venture partner of a company owned by irans revolutionary guard.,TRUE,0
"seiu healthcare illinois indiana says in an interview with the chicago tribuneseditorial board, comptroller leslie munger says that in order to balance a budget, the state would have to cut social services completely.",FALSE,1
"seminole tribe florida says the seminole gambling compact offers $3 billion in guaranteed revenue, the largest share for any state in history.",TRUE,0
"senate conservatives fund says john cornyn has voted to increase the debt, raise taxes, bail out wall street banks and fund obamacare.",TRUE,0
senate democrats says the state budget will include scholarship money for minority students as a concession to senate democrats for supporting the gop-initiated transportation bill.,TRUE,0
"senate leadership fund says (deborah) ross defends those who want to burn the american flag, and even called efforts to ban flag-burning ridiculous, yet refused to help a disabled veteran fly the flag.",TRUE,0
"senate leadership fund says catherine cortez masto failed nevada rape victims. while attorney general, thousands of rape kits were never sent for dna analysis.",TRUE,0
"senate majority pac says (big banks) have invested over $300,000 in (joe heck), and heck has sponsored $44 million dollars in tax breaks for banks.",TRUE,0
"senate majority pac says before congress, (tom) cotton got paid handsomely working for insurance companies and corporate interests.",FALSE,1
senate majority pac says congressman (tom) cotton is the only arkansan in congress -- democrat or republican -- to vote against disaster relief five times.,TRUE,0
senate majority pac says marco rubio wanted to cut social security and medicare because he said theyre bankrupting our country.,TRUE,0
senate majority pac says new hampshire has lost more jobs to china than any other state.,TRUE,0
senate majority pac says scott brown voted to give oil companies big tax breaks.,TRUE,0
"senate majority pac says scott browns carrying some big oil baggage because he collected over $400,000 in campaign contributions.",TRUE,0
"senate majority pac says that as a u.s. senator, scott brown delivered for wall street, saving big banks $19 billion in taxes.",TRUE,0
senate majority pac says the koch brothers funded the fight to let flood insurance premiums soar ... now theyre spending millions to buy a senate seat for bill cassidy so he can fight for them.,TRUE,0
senate majority pac says the koch brothers want to protect tax cuts for companies that ship our jobs overseas.,FALSE,1
senate majority pac says the stand your ground lawcaused the shooting death of trayvon martin.,FALSE,1
senate majority pac says thom tillis gives tax breaks to yacht and jet owners.,FALSE,1
"senate republican conference says that while president barack obama promised to work with your employer to lower your premiums by $2,500 per family per year, his health care law raises premiums in the individual market by $2,100 per family.",TRUE,0
senate republican conference says up to 80 percent of small businesses will be forced to give up their current plans due to new obamacare regulations.,TRUE,0
"seneca jones says seneca jones timber co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. an ad from the company asks: do you know that most all mills in oregon have retooled over the past 20 years?",TRUE,0
senfronia thompson says macys sent a letter to rick perry urging him to veto equal pay bill.,TRUE,0
"senior citizens league says a ""massive"" federal computer network will make your medical records available to ""millions of people"" with a ""complete lack of privacy and confidentiality,"" while doctors and hospitals who don't take part face ""stiff penalties.""",TRUE,0
"senior citizens league says if the agreement goes into effect, the millions of mexican citizens who will become eligible for social security benefits may have a far stronger claim to benefits and protection against cuts than u.s. citizens!",FALSE,1
"sensible transportation solutions austin pac says austin mayor steve adlers transportation plans linked to proposition 1 on the ballot remove 27+ miles of traffic lanes around the city, replacing them with lanes dedicated to usage by bicycles and buses.",TRUE,0
sergey lavrov says congress is a very special group of people. more than 80 percent of them never left the united states.,FALSE,1
"sergio marchionne says less than two years ago, we made a commitment to repay the u.s. . . .taxpayers in full, and today we made good on that promise.",TRUE,0
service employees international union committee po says republicans fought to protect tax loopholes for corporations that send our jobs overseas.,TRUE,0
service employees international union committee po says there is no clinical evidence that vaccinating healthcare workers protects patients.,FALSE,1
service employees international union committee po says u.s. senate candidate cory gardner blocked immigration reform and voted to deport our dreamers.,TRUE,0
"service employees international union committee po says you worked hard for your money and you paid your taxes when you earned it. now, (indiana republican congressional candidate) todd young wants to tax it again when you spend it.",TRUE,0
"seth magaziner says in rhode island today, 25 percent of our households either dont have a bank account at all, or they have a bank account and theyre still relying on high-cost financial services like payday loans, pawn shop check cashing and so on.",TRUE,0
seth magaziner says rhode islands state pension system underperformed the median three out of the four years that mr. [frank] caprio was in office.,TRUE,0
sharlene leurig says austin is the only city in an arid landscape in the western united states dependent on a single source of water.,TRUE,0
"sharon day says as a senator, hillary clinton paid women less than the men in her office.",TRUE,0
sharron angle says congressman joe heck has (voted) 62% of the time with nancy pelosi and the democrats on a variety of important issues.,TRUE,0
sharron angle says harry reid has voted to give illegals social security benefits even for the time they were here illegally.,TRUE,0
sharron angle says harry reid has voted to give special tax breaks to illegal aliens.,FALSE,1
sharron angle says harry reid says he does more for nevada. hes done more for unemployment. we were at 4.4 percent. now were at 14 percent. hes done more for the foreclosure rate. we have the highest foreclosure rate in the nation. hes done more for bankruptcy. we have the highest bankruptcy rate in the nation.,TRUE,0
sharron angle says harry reid voted to use taxpayer dollars to pay for viagra for convicted child molesters and sex offenders.,TRUE,0
sharron angle says on whether bps $20 billion fund to compensate oil spill victims is a slush fund.,FALSE,1
"sharron angle says sen. harry reid voted against declaring english our national language, twice.",TRUE,0
"shaun donovan says housing prices dropped for the 30 months prior to barack obama taking office, and they have stabilized, theyve been about flat since the president came in.",TRUE,0
"shaun donovan says it costs about $40,000 a year for a homeless person to be on the streets.",TRUE,0
shaun ireland says no austin city council member lives south of lady bird lake or north of 45th street.,TRUE,0
"shawn lindsay says , yet in salem they have traditionally waited until the money is almost gone to pay for the most important things in our states budget.",FALSE,1
shawn lindsay says john kitzhabers proposed budget for upcoming biennium represents 8 percent increase over last,TRUE,0
shawn oconnor says a simple review of the backrooms health code records will reveal that the restaurant already has a long-standing problem with rodent infestations.,FALSE,1
sheila harsdorf says democratic recall opponent shelly moore opposes any limit on taxes.,TRUE,0
"sheila jackson lee says between 1990 and 2013, the maternal mortality rate for women in the u.s. has increased by 136%.",TRUE,0
"sheila jackson lee says today, we have two vietnams, side by side, north and south, exchanging and working.",FALSE,1
sheila jackson lee says we did not seek an impeachment of president bush.,TRUE,0
"sheila oliver says $57,000 is the mean [income] in our state for a family.",FALSE,1
"sheila oliver says in 1958, there were 16 states in this country that prohibited -- prohibited -- an african-american and a caucasian from being married.",TRUE,0
"sheila oliver says in 2011 alone, 269 new jerseyans were killed by gun violence.",TRUE,0
sheila oliver says most of the u.s. senate is comprised of multimillionaires.,TRUE,0
sheila oliver says new jersey has the most educated population of all the states in this country.,TRUE,0
sheila oliver says numerous studies have shown that these so-called right-to-work laws do not generate jobs and economic growth.,TRUE,0
"sheila resseger says by spring 2014, parents of 60,000 students in new york state had refused to let them take the common core tests.",TRUE,0
"sheldon whitehouse says ""when george bush took office, president clinton, a democrat, and the democratic congress at the time had left an annual budget that was in surplus.""",FALSE,1
"sheldon whitehouse says 61 percent of non-tea party republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.",TRUE,0
"sheldon whitehouse says [renewable energy] projects . . . get us off foreign oil and away, step by step, from these foreign entanglements that we have to get into to defend our oil supply.",TRUE,0
"sheldon whitehouse says an april study found that about 70 percent of ads in this election cycle have been negative [due to superpacs], up from only 9 percent through the same period in 2008.",TRUE,0
"sheldon whitehouse says for social security, which is projected to remain solvent through 2033, whitehouse has cosponsored [a bill that] . . . would extend the life of the program by an additional 75 years.",TRUE,0
"sheldon whitehouse says if you put the $47 billion in revenue (raised over 10 years by the buffett rule) into infrastructure you could create 611,000 infrastructure jobs.",FALSE,1
"sheldon whitehouse says in 1976, the first year that pell grants were fully funded, a full pell grant paid 72 percent of the cost of attendance at a typical four-year public college. today, a full pell grant covers just 34 percent of those costs.",TRUE,0
"sheldon whitehouse says in 40 years, 23,000 chemicals came on the market and only four were regulated.",TRUE,0
"sheldon whitehouse says in a poll, 53 percent of young republican voters . . . under age 35 said that they would describe a climate [change] denier as ignorant, out of touch or crazy.",TRUE,0
"sheldon whitehouse says january through november 2014, the year so far, were the hottest first 11 months of any year recorded.",TRUE,0
sheldon whitehouse says narragansett bay waters are getting warmer -- 4 degrees fahrenheit warmer in the winter since the 1960s.,TRUE,0
"sheldon whitehouse says no one in rhode island -- not just children, no one in rhode island -- should eat more than one serving of freshwater fish caught in our state each month.",TRUE,0
sheldon whitehouse says rhode island has the the second-most heavily deployed national guard in the united states.,TRUE,0
"sheldon whitehouse says some criminals have learned how to spy on americans, hacking into our home computers and looking out through the video camera attached to the screen.",TRUE,0
sheldon whitehouse says the american healthcare system burns 18 percent of our national gdp. nobody else is close.,TRUE,0
"sheldon whitehouse says the law, right now, permits companies that close down american factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to china or india or wherever.",TRUE,0
sheldon whitehouse says the oceans have become 30 percent more acidic.,TRUE,0
"sheldon whitehouse says the richest 400 taxpayers are taxed at a lower rate than a $29,000-a-year worker",TRUE,0
sheldon whitehouse says the ryan budget gets rid of medicare in 10 years and turns it into a voucher program.,FALSE,1
sheldon whitehouse says the united states decided waterboarding was torture back when we court-martialed american soldiers for waterboarding philippine insurgents in the philippine revolution.,TRUE,0
sheldon whitehouse says there are already more american jobs in the solar industry than in coal mining.,TRUE,0
sheldon whitehouse says thirteen hundred applicants in rhode island signed up for insurance through obamacare.,TRUE,0
"sheldon whitehouse says this march, for the first time in human history, the monthly average carbon dioxide in our atmosphere exceeded 400 parts per million. the range had been 170-300 parts per million for hundreds of thousands of years.",TRUE,0
sheldon whitehouse says we have more people working in clean and green energy than in oil and gas in this country.,TRUE,0
"shelley adler says congressman jon runyan has a plan to raise medicare costs $6,400 a year.",TRUE,0
shelley adler says jon runyan voted to end programs to aid homeless veterans.,FALSE,1
shelley adler says rep. jon runyan voted to redefine rape.,FALSE,1
"shelley moore capito says the presidents come out with rules that say, no new coal-fired power plants.",TRUE,0
shelley moore capito says what (the obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,FALSE,1
shelly moore says state sen. sheila harsdorf wants to eliminate medicare as we know it.,FALSE,1
shemia fagan says i sponsored the new buy american law,FALSE,1
sher valenzuela says agallup report recently said that nearly 50 percent of small business owners arent hiring because of what they call regulatory uncertainty.,TRUE,0
sheri gallo says alison alter got an f in attendance in 2016 as an austin parks board member and was removed by a unanimous vote of the austin city council.,FALSE,1
"sheri gallo says alison alter has exploited a campaign finance loophole to obtain over $64,000 in public dollars to fund her campaign.",TRUE,0
"sheri gallo says since january 2015, the majority of our austin city council meetings have extended past 10 p.m. and many of our meetings have gone past midnight.",TRUE,0
"sherrod brown says ""fifteen years ago, the assets of the six largest banks in this country totaled 17 percent of gdp ... the assets of the six largest banks in the united states today total 63 percent of gdp.""",TRUE,0
"sherrod brown says about two-thirds of medicaid beneficiaries are children, but they account for one-third of the programs cost, while one-third are elderly, and they account for two-thirds of the cost.",TRUE,0
"sherrod brown says donald trump made a lot of money from outsourcing jobs thanks to nafta but never, ever raised his voice against it when congress was considering it.",TRUE,0
"sherrod brown says donaldtrump proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",TRUE,0
sherrod brown says eighty-seven percent of private insurance plans currently include (abortion) coverage.,TRUE,0
sherrod brown says excessive speculation is pushing up oil prices and a recent report estimates it adds 56 cents to every gallon of gasoline siphoned from the pump.,TRUE,0
"sherrod brown says for every $10,000 invested in business incubators, up to nearly 70 local jobs are generated.",TRUE,0
sherrod brown says foreign companies in the united states have a significantly higher unionization rate than other companies overall.,TRUE,0
sherrod brown says hitler didnt want unions. stalin didnt want unions. mubarak didnt want independent unions. these autocrats in history dont want independent unions.,TRUE,0
sherrod brown says josh mandel is lying about his own record. the rating of ohios investment fund has not improved.,FALSE,1
sherrod brown says josh mandel opposed federal loans to the auto industry.,FALSE,1
sherrod brown says more than 10 years of free trade has brought a $2 billion per day trade deficit.,TRUE,0
sherrod brown says more than one in five of veterans aged 20 to 24 cant find a job to support their family or to ease the transition to civilian life.,TRUE,0
sherrod brown says richard cordrays nomination to head the consumer financial protection bureau marks the first time in senate history that a political party has blocked a nomination of someone because they didnt like the construction of the agency.,TRUE,0
